x,y,w_right,w_left
17.4400,2.4400,0.7647,0.7647
17.4300,2.4400,0.7631,0.7631
17.4200,2.4400,0.7615,0.7615
17.4100,2.4400,0.7599,0.7599
17.4000,2.4400,0.7559,0.7559
17.3900,2.4400,0.7509,0.7509
17.3800,2.4400,0.7460,0.7460
17.3700,2.4300,0.7324,0.7324
17.3600,2.4300,0.7276,0.7276
17.3500,2.4300,0.7230,0.7230
17.3400,2.4300,0.7184,0.7184
17.3300,2.4300,0.7139,0.7139
17.3200,2.4300,0.7095,0.7095
17.3100,2.4300,0.7050,0.7050
17.3000,2.4300,0.7006,0.7006
17.2900,2.4300,0.6962,0.6962
17.2800,2.4300,0.6920,0.6920
17.2700,2.4300,0.6879,0.6879
17.2600,2.4300,0.6839,0.6839
17.2500,2.4300,0.6800,0.6800
17.2400,2.4300,0.6762,0.6762
17.2300,2.4300,0.6725,0.6725
17.2200,2.4300,0.6690,0.6690
17.2100,2.4200,0.6561,0.6561
17.2000,2.4200,0.6527,0.6527
17.1900,2.4200,0.6495,0.6495
17.1800,2.4200,0.6463,0.6463
17.1700,2.4200,0.6433,0.6433
17.1600,2.4200,0.6400,0.6400
17.1500,2.4200,0.6368,0.6368
17.1400,2.4200,0.6338,0.6338
17.1300,2.4200,0.6301,0.6301
17.1200,2.4200,0.6262,0.6262
17.1100,2.4200,0.6224,0.6224
17.1000,2.4200,0.6187,0.6187
17.0900,2.4200,0.6151,0.6151
17.0800,2.4200,0.6117,0.6117
17.0700,2.4200,0.6084,0.6084
17.0600,2.4200,0.6052,0.6052
17.0500,2.4200,0.6021,0.6021
17.0400,2.4100,0.5895,0.5895
17.0300,2.4100,0.5862,0.5862
17.0200,2.4100,0.5831,0.5831
17.0100,2.4100,0.5801,0.5801
17.0000,2.4100,0.5772,0.5772
16.9900,2.4100,0.5745,0.5745
16.9800,2.4100,0.5719,0.5719
16.9700,2.4100,0.5694,0.5694
16.9600,2.4100,0.5671,0.5671
16.9500,2.4100,0.5649,0.5649
16.9400,2.4100,0.5629,0.5629
16.9300,2.4100,0.5610,0.5610
16.9200,2.4100,0.5592,0.5592
16.9100,2.4100,0.5576,0.5576
16.9000,2.4000,0.5463,0.5463
16.8900,2.4000,0.5450,0.5450
16.8800,2.4000,0.5438,0.5438
16.8700,2.4000,0.5428,0.5428
16.8600,2.4000,0.5420,0.5420
16.8500,2.4000,0.5412,0.5412
16.8400,2.4000,0.5407,0.5407
16.8300,2.4000,0.5403,0.5403
16.8200,2.4000,0.5401,0.5401
16.8100,2.4000,0.5400,0.5400
16.8000,2.4000,0.5401,0.5401
16.7900,2.4000,0.5403,0.5403
16.7800,2.3900,0.5307,0.5307
16.7700,2.3900,0.5313,0.5313
16.7600,2.3900,0.5320,0.5320
16.7500,2.3900,0.5329,0.5329
16.7400,2.3900,0.5339,0.5339
16.7300,2.3900,0.5351,0.5351
16.7200,2.3900,0.5364,0.5364
16.7100,2.3900,0.5379,0.5379
16.7000,2.3900,0.5395,0.5395
16.6900,2.3900,0.5413,0.5413
16.6800,2.3900,0.5433,0.5433
16.6700,2.3800,0.5356,0.5356
16.6600,2.3800,0.5379,0.5379
16.6500,2.3800,0.5403,0.5403
16.6400,2.3800,0.5429,0.5429
16.6300,2.3800,0.5454,0.5454
16.6200,2.3800,0.5476,0.5476
16.6100,2.3800,0.5500,0.5500
16.6000,2.3800,0.5525,0.5525
16.5900,2.3800,0.5552,0.5552
16.5800,2.3700,0.5485,0.5485
16.5700,2.3700,0.5515,0.5515
16.5600,2.3700,0.5546,0.5546
16.5500,2.3700,0.5579,0.5579
16.5400,2.3700,0.5610,0.5610
16.5300,2.3700,0.5641,0.5641
16.5200,2.3700,0.5673,0.5673
16.5100,2.3700,0.5707,0.5707
16.5000,2.3700,0.5742,0.5742
16.4900,2.3600,0.5685,0.5685
16.4800,2.3600,0.5723,0.5723
16.4700,2.3600,0.5762,0.5762
16.4600,2.3600,0.5803,0.5803
16.4500,2.3600,0.5845,0.5845
16.4400,2.3600,0.5888,0.5888
16.4300,2.3600,0.5929,0.5929
16.4200,2.3600,0.5964,0.5964
16.4100,2.3500,0.5908,0.5908
16.4000,2.3500,0.5946,0.5946
16.3900,2.3500,0.5986,0.5986
16.3800,2.3500,0.6021,0.6021
16.3700,2.3500,0.6052,0.6052
16.3600,2.3500,0.6084,0.6084
16.3500,2.3500,0.6117,0.6117
16.3400,2.3400,0.6058,0.6058
16.3300,2.3400,0.6094,0.6094
16.3200,2.3400,0.6131,0.6131
16.3100,2.3400,0.6169,0.6169
16.3000,2.3400,0.6209,0.6209
16.2900,2.3400,0.6250,0.6250
16.2800,2.3400,0.6292,0.6292
16.2700,2.3300,0.6242,0.6242
16.2600,2.3300,0.6273,0.6273
16.2500,2.3300,0.6305,0.6305
16.2400,2.3300,0.6339,0.6339
16.2300,2.3300,0.6374,0.6374
16.2200,2.3300,0.6404,0.6404
16.2100,2.3200,0.6338,0.6338
16.2000,2.3200,0.6368,0.6368
16.1900,2.3200,0.6400,0.6400
16.1800,2.3100,0.6339,0.6339
16.1700,2.3100,0.6374,0.6374
16.1600,2.3100,0.6409,0.6409
16.1500,2.3000,0.6354,0.6354
16.1400,2.3000,0.6393,0.6393
16.1300,2.3000,0.6432,0.6432
16.1200,2.3000,0.6473,0.6473
16.1100,2.2900,0.6425,0.6425
16.1000,2.2900,0.6469,0.6469
16.0900,2.2900,0.6513,0.6513
16.0800,2.2800,0.6471,0.6471
16.0700,2.2800,0.6518,0.6518
16.0600,2.2700,0.6467,0.6467
16.0500,2.2700,0.6503,0.6503
16.0400,2.2700,0.6539,0.6539
16.0300,2.2600,0.6485,0.6485
16.0200,2.2600,0.6524,0.6524
16.0100,2.2500,0.6473,0.6473
16.0000,2.2500,0.6515,0.6515
15.9900,2.2500,0.6558,0.6558
15.9800,2.2400,0.6513,0.6513
15.9700,2.2400,0.6559,0.6559
15.9600,2.2300,0.6503,0.6503
15.9500,2.2300,0.6539,0.6539
15.9400,2.2300,0.6577,0.6577
15.9300,2.2200,0.6524,0.6524
15.9200,2.2200,0.6564,0.6564
15.9100,2.2100,0.6515,0.6515
15.9000,2.2100,0.6558,0.6558
15.8900,2.2100,0.6589,0.6589
15.8800,2.2000,0.6527,0.6527
15.8700,2.2000,0.6561,0.6561
15.8600,2.1900,0.6503,0.6503
15.8500,2.1900,0.6539,0.6539
15.8400,2.1900,0.6577,0.6577
15.8300,2.1800,0.6524,0.6524
15.8200,2.1800,0.6561,0.6561
15.8100,2.1700,0.6503,0.6503
15.8000,2.1700,0.6539,0.6539
15.7900,2.1600,0.6485,0.6485
15.7800,2.1600,0.6524,0.6524
15.7700,2.1600,0.6547,0.6547
15.7600,2.1500,0.6515,0.6515
15.7500,2.1500,0.6529,0.6529
15.7400,2.1400,0.6513,0.6513
15.7300,2.1400,0.6518,0.6518
15.7200,2.1400,0.6471,0.6471
15.7100,2.1300,0.6513,0.6513
15.7000,2.1300,0.6469,0.6469
15.6900,2.1200,0.6513,0.6513
15.6800,2.1200,0.6469,0.6469
15.6700,2.1200,0.6424,0.6424
15.6600,2.1100,0.6469,0.6469
15.6500,2.1100,0.6425,0.6425
15.6400,2.1100,0.6382,0.6382
15.6300,2.1000,0.6432,0.6432
15.6200,2.1000,0.6393,0.6393
15.6100,2.1000,0.6354,0.6354
15.6000,2.0900,0.6409,0.6409
15.5900,2.0900,0.6374,0.6374
15.5800,2.0800,0.6432,0.6432
15.5700,2.0800,0.6393,0.6393
15.5600,2.0800,0.6354,0.6354
15.5500,2.0800,0.6316,0.6316
15.5400,2.0700,0.6374,0.6374
15.5300,2.0700,0.6339,0.6339
15.5200,2.0600,0.6400,0.6400
15.5100,2.0600,0.6368,0.6368
15.5000,2.0600,0.6338,0.6338
15.4900,2.0500,0.6400,0.6400
15.4800,2.0500,0.6368,0.6368
15.4700,2.0500,0.6338,0.6338
15.4600,2.0400,0.6400,0.6400
15.4500,2.0400,0.6368,0.6368
15.4400,2.0400,0.6338,0.6338
15.4300,2.0300,0.6404,0.6404
15.4200,2.0300,0.6376,0.6376
15.4100,2.0300,0.6350,0.6350
15.4000,2.0300,0.6325,0.6325
15.3900,2.0300,0.6301,0.6301
15.3800,2.0200,0.6376,0.6376
15.3700,2.0200,0.6350,0.6350
15.3600,2.0200,0.6325,0.6325
15.3500,2.0200,0.6292,0.6292
15.3400,2.0100,0.6341,0.6341
15.3300,2.0100,0.6301,0.6301
15.3200,2.0000,0.6354,0.6354
15.3100,2.0000,0.6316,0.6316
15.3000,2.0000,0.6280,0.6280
15.2900,2.0000,0.6245,0.6245
15.2800,2.0000,0.6211,0.6211
15.2700,2.0000,0.6178,0.6178
15.2600,2.0000,0.6147,0.6147
15.2500,1.9900,0.6212,0.6212
15.2400,1.9900,0.6184,0.6184
15.2300,1.9900,0.6157,0.6157
15.2200,1.9900,0.6131,0.6131
15.2100,1.9900,0.6106,0.6106
15.2000,1.9900,0.6083,0.6083
15.1900,1.9900,0.6061,0.6061
15.1800,1.9800,0.6139,0.6139
15.1700,1.9800,0.6120,0.6120
15.1600,1.9800,0.6102,0.6102
15.1500,1.9800,0.6083,0.6083
15.1400,1.9800,0.6061,0.6061
15.1300,1.9800,0.6041,0.6041
15.1200,1.9800,0.6021,0.6021
15.1100,1.9700,0.6084,0.6084
15.1000,1.9700,0.6052,0.6052
15.0900,1.9700,0.6021,0.6021
15.0800,1.9700,0.5989,0.5989
15.0700,1.9700,0.5957,0.5957
15.0600,1.9700,0.5926,0.5926
15.0500,1.9700,0.5895,0.5895
15.0400,1.9700,0.5862,0.5862
15.0300,1.9600,0.5926,0.5926
15.0200,1.9600,0.5896,0.5896
15.0100,1.9600,0.5868,0.5868
15.0000,1.9600,0.5841,0.5841
14.9900,1.9600,0.5815,0.5815
14.9800,1.9600,0.5791,0.5791
14.9700,1.9600,0.5768,0.5768
14.9600,1.9600,0.5736,0.5736
14.9500,1.9500,0.5801,0.5801
14.9400,1.9500,0.5772,0.5772
14.9300,1.9500,0.5745,0.5745
14.9200,1.9500,0.5719,0.5719
14.9100,1.9500,0.5694,0.5694
14.9000,1.9500,0.5671,0.5671
14.8900,1.9500,0.5641,0.5641
14.8800,1.9500,0.5610,0.5610
14.8700,1.9400,0.5676,0.5676
14.8600,1.9400,0.5648,0.5648
14.8500,1.9400,0.5622,0.5622
14.8400,1.9400,0.5597,0.5597
14.8300,1.9400,0.5573,0.5573
14.8200,1.9400,0.5551,0.5551
14.8100,1.9400,0.5531,0.5531
14.8000,1.9400,0.5512,0.5512
14.7900,1.9400,0.5494,0.5494
14.7800,1.9400,0.5478,0.5478
14.7700,1.9300,0.5562,0.5562
14.7600,1.9300,0.5549,0.5549
14.7500,1.9300,0.5538,0.5538
14.7400,1.9300,0.5528,0.5528
14.7300,1.9300,0.5519,0.5519
14.7200,1.9300,0.5512,0.5512
14.7100,1.9300,0.5507,0.5507
14.7000,1.9300,0.5503,0.5503
14.6900,1.9300,0.5501,0.5501
14.6800,1.9300,0.5500,0.5500
14.6700,1.9300,0.5500,0.5500
14.6600,1.9300,0.5500,0.5500
14.6500,1.9300,0.5500,0.5500
14.6400,1.9300,0.5500,0.5500
14.6300,1.9300,0.5500,0.5500
14.6200,1.9300,0.5501,0.5501
14.6100,1.9300,0.5503,0.5503
14.6000,1.9300,0.5507,0.5507
14.5900,1.9300,0.5512,0.5512
14.5800,1.9300,0.5519,0.5519
14.5700,1.9300,0.5528,0.5528
14.5600,1.9300,0.5538,0.5538
14.5500,1.9300,0.5549,0.5549
14.5400,1.9400,0.5463,0.5463
14.5300,1.9400,0.5478,0.5478
14.5200,1.9400,0.5494,0.5494
14.5100,1.9400,0.5512,0.5512
14.5000,1.9400,0.5531,0.5531
14.4900,1.9400,0.5551,0.5551
14.4800,1.9400,0.5573,0.5573
14.4700,1.9400,0.5597,0.5597
14.4600,1.9400,0.5622,0.5622
14.4500,1.9400,0.5648,0.5648
14.4400,1.9400,0.5676,0.5676
14.4300,1.9400,0.5705,0.5705
14.4200,1.9400,0.5736,0.5736
14.4100,1.9500,0.5673,0.5673
14.4000,1.9500,0.5707,0.5707
14.3900,1.9500,0.5742,0.5742
14.3800,1.9500,0.5778,0.5778
14.3700,1.9500,0.5815,0.5815
14.3600,1.9500,0.5854,0.5854
14.3500,1.9500,0.5894,0.5894
14.3400,1.9500,0.5935,0.5935
14.3300,1.9500,0.5978,0.5978
14.3200,1.9600,0.5932,0.5932
14.3100,1.9600,0.5977,0.5977
14.3000,1.9600,0.6024,0.6024
14.2900,1.9600,0.6071,0.6071
14.2800,1.9600,0.6120,0.6120
14.2700,1.9600,0.6169,0.6169
14.2600,1.9600,0.6220,0.6220
14.2500,1.9600,0.6272,0.6272
14.2400,1.9700,0.6240,0.6240
14.2300,1.9700,0.6295,0.6295
14.2200,1.9700,0.6350,0.6350
14.2100,1.9700,0.6406,0.6406
14.2000,1.9700,0.6463,0.6463
14.1900,1.9700,0.6521,0.6521
14.1800,1.9800,0.6500,0.6500
14.1700,1.9800,0.6560,0.6560
14.1600,1.9800,0.6611,0.6611
14.1500,1.9800,0.6606,0.6606
14.1400,1.9900,0.6669,0.6669
14.1300,1.9900,0.6701,0.6701
14.1200,2.0000,0.6723,0.6723
14.1100,2.0000,0.6790,0.6790
14.1000,2.0000,0.6800,0.6800
14.0900,2.0100,0.6852,0.6852
14.0800,2.0200,0.6849,0.6849
14.0700,2.0200,0.6920,0.6920
14.0600,2.0200,0.6943,0.6943
14.0500,2.0300,0.6991,0.6991
14.0400,2.0400,0.6991,0.6991
14.0300,2.0400,0.7061,0.7061
14.0200,2.0500,0.7062,0.7062
14.0100,2.0600,0.7066,0.7066
14.0000,2.0700,0.7072,0.7072
13.9900,2.0700,0.7147,0.7147
13.9800,2.0800,0.7157,0.7157
13.9700,2.0900,0.7169,0.7169
13.9600,2.1000,0.7184,0.7184
13.9500,2.1100,0.7201,0.7201
13.9400,2.1200,0.7220,0.7220
13.9300,2.1300,0.7242,0.7242
13.9200,2.1400,0.7266,0.7266
13.9100,2.1500,0.7293,0.7293
13.9100,2.1600,0.7238,0.7238
13.9000,2.1700,0.7268,0.7268
13.8900,2.1800,0.7301,0.7301
13.8900,2.1900,0.7249,0.7249
13.8800,2.2000,0.7286,0.7286
13.8800,2.2100,0.7237,0.7237
13.8700,2.2200,0.7276,0.7276
13.8700,2.2300,0.7230,0.7230
13.8600,2.2400,0.7273,0.7273
13.8600,2.2500,0.7229,0.7229
13.8500,2.2600,0.7273,0.7273
13.8500,2.2700,0.7229,0.7229
13.8400,2.2800,0.7273,0.7273
13.8400,2.2900,0.7229,0.7229
13.8300,2.3000,0.7276,0.7276
13.8300,2.3100,0.7235,0.7235
13.8300,2.3200,0.7194,0.7194
13.8200,2.3300,0.7246,0.7246
13.8200,2.3400,0.7208,0.7208
13.8100,2.3500,0.7264,0.7264
13.8100,2.3600,0.7228,0.7228
13.8000,2.3700,0.7286,0.7286
13.8000,2.3800,0.7246,0.7246
13.8000,2.3900,0.7208,0.7208
13.7900,2.4000,0.7264,0.7264
13.7900,2.4100,0.7228,0.7228
13.7800,2.4200,0.7287,0.7287
13.7800,2.4300,0.7254,0.7254
13.7800,2.4400,0.7222,0.7222
13.7700,2.4500,0.7286,0.7286
13.7700,2.4600,0.7257,0.7257
13.7700,2.4700,0.7228,0.7228
13.7600,2.4800,0.7297,0.7297
13.7600,2.4900,0.7271,0.7271
13.7500,2.5000,0.7343,0.7343
13.7500,2.5100,0.7320,0.7320
13.7500,2.5200,0.7298,0.7298
13.7400,2.5300,0.7374,0.7374
13.7400,2.5400,0.7355,0.7355
13.7400,2.5500,0.7336,0.7336
13.7300,2.5600,0.7417,0.7417
13.7300,2.5700,0.7401,0.7401
13.7300,2.5800,0.7386,0.7386
13.7200,2.5900,0.7472,0.7472
13.7200,2.6000,0.7459,0.7459
13.7200,2.6100,0.7448,0.7448
13.7100,2.6200,0.7538,0.7538
13.7100,2.6300,0.7529,0.7529
13.7100,2.6400,0.7521,0.7521
13.7100,2.6500,0.7515,0.7515
13.7000,2.6600,0.7609,0.7609
13.7000,2.6700,0.7605,0.7605
13.7000,2.6800,0.7602,0.7602
13.7100,2.6900,0.7501,0.7501
13.7100,2.7000,0.7500,0.7500
13.7100,2.7100,0.7500,0.7500
13.7100,2.7200,0.7500,0.7500
13.7200,2.7300,0.7400,0.7400
13.7200,2.7400,0.7400,0.7400
13.7200,2.7500,0.7400,0.7400
13.7200,2.7600,0.7401,0.7401
13.7300,2.7700,0.7302,0.7302
13.7300,2.7800,0.7305,0.7305
13.7300,2.7900,0.7310,0.7310
13.7300,2.8000,0.7315,0.7315
13.7300,2.8100,0.7322,0.7322
13.7400,2.8200,0.7230,0.7230
13.7400,2.8300,0.7239,0.7239
13.7400,2.8400,0.7249,0.7249
13.7400,2.8500,0.7261,0.7261
13.7500,2.8600,0.7174,0.7174
13.7500,2.8700,0.7188,0.7188
13.7500,2.8800,0.7204,0.7204
13.7500,2.8900,0.7220,0.7220
13.7600,2.9000,0.7139,0.7139
13.7600,2.9100,0.7158,0.7158
13.7600,2.9200,0.7179,0.7179
13.7600,2.9300,0.7200,0.7200
13.7600,2.9400,0.7223,0.7223
13.7700,2.9500,0.7149,0.7149
13.7700,2.9600,0.7174,0.7174
13.7700,2.9700,0.7200,0.7200
13.7700,2.9800,0.7220,0.7220
13.7700,2.9900,0.7238,0.7238
13.7800,3.0000,0.7150,0.7150
13.7800,3.0100,0.7161,0.7161
13.7800,3.0200,0.7174,0.7174
13.7800,3.0300,0.7188,0.7188
13.7800,3.0400,0.7204,0.7204
13.7900,3.0500,0.7122,0.7122
13.7900,3.0600,0.7139,0.7139
13.7900,3.0700,0.7158,0.7158
13.7900,3.0800,0.7179,0.7179
13.7900,3.0900,0.7200,0.7200
13.7900,3.1000,0.7223,0.7223
13.7900,3.1100,0.7246,0.7246
13.8000,3.1200,0.7174,0.7174
13.8000,3.1300,0.7201,0.7201
13.8000,3.1400,0.7228,0.7228
13.8000,3.1500,0.7257,0.7257
13.8000,3.1600,0.7286,0.7286
13.8000,3.1700,0.7317,0.7317
13.8000,3.1800,0.7336,0.7336
13.8000,3.1900,0.7355,0.7355
13.8000,3.2000,0.7373,0.7373
13.8000,3.2100,0.7386,0.7386
13.8000,3.2200,0.7401,0.7401
13.8000,3.2300,0.7417,0.7417
13.8000,3.2400,0.7434,0.7434
13.8000,3.2500,0.7453,0.7453
13.8000,3.2600,0.7472,0.7472
13.8000,3.2700,0.7493,0.7493
13.8000,3.2800,0.7515,0.7515
13.8000,3.2900,0.7538,0.7538
13.8000,3.3000,0.7562,0.7562
13.8000,3.3100,0.7587,0.7587
13.8000,3.3200,0.7612,0.7612
13.8000,3.3300,0.7631,0.7631
13.8000,3.3400,0.7647,0.7647
13.8000,3.3500,0.7658,0.7658
13.8000,3.3600,0.7670,0.7670
13.8000,3.3700,0.7683,0.7683
13.8000,3.3800,0.7698,0.7698
13.8000,3.3900,0.7713,0.7713
13.8000,3.4000,0.7709,0.7709
13.8000,3.4100,0.7653,0.7653
13.8000,3.4200,0.7598,0.7598
13.8000,3.4300,0.7544,0.7544
13.8000,3.4400,0.7491,0.7491
13.8000,3.4500,0.7438,0.7438
13.8000,3.4600,0.7386,0.7386
13.8000,3.4700,0.7335,0.7335
13.8000,3.4800,0.7286,0.7286
13.8000,3.4900,0.7237,0.7237
13.8000,3.5000,0.7188,0.7188
13.8000,3.5100,0.7141,0.7141
13.8000,3.5200,0.7095,0.7095
13.8000,3.5300,0.7050,0.7050
13.8000,3.5400,0.7006,0.7006
13.8000,3.5500,0.6962,0.6962
13.8000,3.5600,0.6920,0.6920
13.8000,3.5700,0.6879,0.6879
13.8000,3.5800,0.6839,0.6839
13.8000,3.5900,0.6800,0.6800
13.8000,3.6000,0.6762,0.6762
13.8000,3.6100,0.6725,0.6725
13.8000,3.6200,0.6690,0.6690
13.8000,3.6300,0.6655,0.6655
13.8100,3.6400,0.6716,0.6716
13.8100,3.6500,0.6684,0.6684
13.8100,3.6600,0.6654,0.6654
13.8100,3.6700,0.6624,0.6624
13.8100,3.6800,0.6596,0.6596
13.8100,3.6900,0.6569,0.6569
13.8100,3.7000,0.6543,0.6543
13.8100,3.7100,0.6519,0.6519
13.8100,3.7200,0.6495,0.6495
13.8100,3.7300,0.6473,0.6473
13.8100,3.7400,0.6453,0.6453
13.8100,3.7500,0.6433,0.6433
13.8100,3.7600,0.6415,0.6415
13.8200,3.7700,0.6497,0.6497
13.8200,3.7800,0.6481,0.6481
13.8200,3.7900,0.6467,0.6467
13.8200,3.8000,0.6455,0.6455
13.8200,3.8100,0.6443,0.6443
13.8200,3.8200,0.6433,0.6433
13.8200,3.8300,0.6424,0.6424
13.8200,3.8400,0.6417,0.6417
13.8200,3.8500,0.6411,0.6411
13.8200,3.8600,0.6406,0.6406
13.8200,3.8700,0.6403,0.6403
13.8300,3.8800,0.6501,0.6501
13.8300,3.8900,0.6500,0.6500
13.8300,3.9000,0.6500,0.6500
13.8300,3.9100,0.6500,0.6500
13.8300,3.9200,0.6500,0.6500
13.8300,3.9300,0.6501,0.6501
13.8300,3.9400,0.6503,0.6503
13.8300,3.9500,0.6506,0.6506
13.8300,3.9600,0.6511,0.6511
13.8400,3.9700,0.6616,0.6616
13.8400,3.9800,0.6624,0.6624
13.8400,3.9900,0.6632,0.6632
13.8400,4.0000,0.6642,0.6642
13.8400,4.0100,0.6653,0.6653
13.8400,4.0200,0.6666,0.6666
13.8400,4.0300,0.6679,0.6679
13.8400,4.0400,0.6694,0.6694
13.8400,4.0500,0.6710,0.6710
13.8400,4.0600,0.6728,0.6728
13.8500,4.0700,0.6845,0.6845
13.8500,4.0800,0.6864,0.6864
13.8500,4.0900,0.6885,0.6885
13.8500,4.1000,0.6908,0.6908
13.8500,4.1100,0.6931,0.6931
13.8500,4.1200,0.6956,0.6956
13.8500,4.1300,0.6981,0.6981
13.8500,4.1400,0.7008,0.7008
13.8600,4.1500,0.7132,0.7132
13.8600,4.1600,0.7161,0.7161
13.8600,4.1700,0.7191,0.7191
13.8600,4.1800,0.7222,0.7222
13.8700,4.1800,0.7317,0.7317
13.8500,4.1800,0.7127,0.7127
13.8500,4.1900,0.7160,0.7160
13.8500,4.2000,0.7193,0.7193
13.8400,4.2100,0.7134,0.7134
13.8400,4.2200,0.7171,0.7171
13.8400,4.2300,0.7208,0.7208
13.8300,4.2400,0.7154,0.7154
13.8300,4.2500,0.7194,0.7194
13.8200,4.2600,0.7144,0.7144
13.8200,4.2700,0.7186,0.7186
13.8100,4.2800,0.7139,0.7139
13.8100,4.2900,0.7184,0.7184
13.8000,4.3000,0.7139,0.7139
13.8000,4.3100,0.7184,0.7184
13.7900,4.3200,0.7139,0.7139
13.7900,4.3300,0.7184,0.7184
13.7800,4.3400,0.7141,0.7141
13.7800,4.3500,0.7188,0.7188
13.7700,4.3600,0.7149,0.7149
13.7700,4.3700,0.7199,0.7199
13.7600,4.3800,0.7163,0.7163
13.7600,4.3900,0.7215,0.7215
13.7500,4.4000,0.7184,0.7184
13.7500,4.4100,0.7238,0.7238
13.7400,4.4200,0.7210,0.7210
13.7400,4.4300,0.7266,0.7266
13.7300,4.4400,0.7242,0.7242
13.7300,4.4500,0.7301,0.7301
13.7200,4.4600,0.7268,0.7268
13.7100,4.4700,0.7238,0.7238
13.7100,4.4800,0.7293,0.7293
13.7000,4.4900,0.7239,0.7239
13.6900,4.5000,0.7150,0.7150
13.6800,4.5100,0.7062,0.7062
13.6800,4.5200,0.6963,0.6963
13.6700,4.5300,0.6877,0.6877
13.6600,4.5400,0.6793,0.6793
13.6500,4.5500,0.6710,0.6710
13.6400,4.5600,0.6616,0.6616
13.6300,4.5700,0.6524,0.6524
13.6200,4.5800,0.6433,0.6433
13.6100,4.5800,0.6443,0.6443
13.6000,4.5900,0.6355,0.6355
13.5900,4.6000,0.6269,0.6269
13.5800,4.6000,0.6284,0.6284
13.5700,4.6100,0.6201,0.6201
13.5600,4.6100,0.6218,0.6218
13.5500,4.6200,0.6139,0.6139
13.5400,4.6200,0.6159,0.6159
13.5300,4.6300,0.6083,0.6083
13.5200,4.6300,0.6106,0.6106
13.5100,4.6400,0.6026,0.6026
13.5000,4.6400,0.6035,0.6035
13.4900,4.6500,0.5946,0.5946
13.4800,4.6500,0.5958,0.5958
13.4700,4.6500,0.5972,0.5972
13.4600,4.6600,0.5888,0.5888
13.4500,4.6600,0.5905,0.5905
13.4400,4.6700,0.5825,0.5825
13.4300,4.6700,0.5845,0.5845
13.4200,4.6700,0.5866,0.5866
13.4100,4.6800,0.5791,0.5791
13.4000,4.6800,0.5815,0.5815
13.3900,4.6800,0.5841,0.5841
13.3800,4.6800,0.5868,0.5868
13.3700,4.6800,0.5896,0.5896
13.3600,4.6800,0.5926,0.5926
13.3500,4.6900,0.5862,0.5862
13.3400,4.6900,0.5868,0.5868
13.3300,4.6900,0.5801,0.5801
13.3200,4.6900,0.5736,0.5736
13.3100,4.6900,0.5671,0.5671
13.3000,4.6900,0.5607,0.5607
13.2900,4.6900,0.5544,0.5544
13.2800,4.6900,0.5482,0.5482
13.2700,4.6900,0.5420,0.5420
13.2600,4.6900,0.5360,0.5360
13.2500,4.6900,0.5301,0.5301
13.2400,4.6900,0.5243,0.5243
13.2300,4.7000,0.5268,0.5268
13.2200,4.7000,0.5213,0.5213
13.2100,4.7000,0.5159,0.5159
13.2000,4.7000,0.5106,0.5106
13.1900,4.7000,0.5054,0.5054
13.1800,4.7000,0.5003,0.5003
13.1700,4.7000,0.4954,0.4954
13.1600,4.7000,0.4906,0.4906
13.1500,4.7000,0.4859,0.4859
13.1400,4.7000,0.4814,0.4814
13.1300,4.7000,0.4770,0.4770
13.1200,4.7100,0.4818,0.4818
13.1100,4.7100,0.4778,0.4778
13.1000,4.7100,0.4738,0.4738
13.0900,4.7100,0.4701,0.4701
13.0800,4.7100,0.4665,0.4665
13.0700,4.7100,0.4630,0.4630
13.0600,4.7100,0.4597,0.4597
13.0500,4.7100,0.4566,0.4566
13.0400,4.7100,0.4536,0.4536
13.0300,4.7100,0.4508,0.4508
13.0200,4.7200,0.4579,0.4579
13.0100,4.7200,0.4554,0.4554
13.0000,4.7200,0.4532,0.4532
12.9900,4.7200,0.4511,0.4511
12.9800,4.7200,0.4492,0.4492
12.9700,4.7200,0.4474,0.4474
12.9600,4.7200,0.4459,0.4459
12.9500,4.7200,0.4445,0.4445
12.9400,4.7200,0.4433,0.4433
12.9300,4.7200,0.4423,0.4423
12.9200,4.7300,0.4515,0.4515
12.9100,4.7300,0.4508,0.4508
12.9000,4.7300,0.4504,0.4504
12.8900,4.7300,0.4501,0.4501
12.8800,4.7300,0.4500,0.4500
12.8700,4.7300,0.4501,0.4501
12.8600,4.7300,0.4504,0.4504
12.8500,4.7300,0.4508,0.4508
12.8400,4.7400,0.4614,0.4614
12.8300,4.7400,0.4622,0.4622
12.8200,4.7400,0.4632,0.4632
12.8100,4.7400,0.4644,0.4644
12.8000,4.7400,0.4657,0.4657
12.7900,4.7400,0.4672,0.4672
12.7800,4.7400,0.4689,0.4689
12.7700,4.7400,0.4707,0.4707
12.7600,4.7400,0.4727,0.4727
12.7500,4.7500,0.4846,0.4846
12.7400,4.7500,0.4869,0.4869
12.7300,4.7500,0.4894,0.4894
12.7200,4.7500,0.4920,0.4920
12.7100,4.7500,0.4948,0.4948
12.7000,4.7500,0.4977,0.4977
12.6900,4.7500,0.5008,0.5008
12.6800,4.7500,0.5041,0.5041
12.6700,4.7600,0.5168,0.5168
12.6600,4.7600,0.5203,0.5203
12.6500,4.7600,0.5239,0.5239
12.6400,4.7600,0.5277,0.5277
12.6300,4.7600,0.5316,0.5316
12.6200,4.7600,0.5356,0.5356
